Bigram,Count
absolutely-horrible,27
absolutely-identical,27
absolutely-in,27
absolutely-incredible,27
absolutely-love,27
absolutely-loved,27
absolutely-loves,27
absolutely-massive,27
absolutely-no,1
absolutely-none,27
absolutely-not,1
absolutely-only,27
absolutely-perfect,27
absolutely-power,27
absolutely-recommend,27
absolutely-recommended,27
absolutely-ridiculous,27
absolutely-stunning,27
absolutely-sure,27
absolutely-the,27
absolutely-unacceptable,27
absolutely-useless,27
absolutely-want,27
absolutely-would,27
absorb-the,27
absorbing-material,27
absorbing-most,27
absorbs-light,27
abuilt-in,27
abuse-it,27
abused-in,27
abysmal-at,27
abysmal-star,27
abysmally-disappointed,27
abyss-i,27
ac-control,27
academic-in,27
accelerator-and,27
accents-in,27
accents-only,27
accents-with,27
accept-about,27
accept-any,27
accept-either,27
accept-my,27
accept-so,27
accept-that,27
accept-the,10
acceptable-amazon,27
acceptable-and,27
acceptable-level,27
acceptable-life,27
acceptable-not,27
acceptable-so,27
acceptablei-highly,27
accepted-and,1
accepted-my,27
accepting-alexa,27
accepting-delivery,27
accepting-terms,27
accepts-large,27
accesible-due,27
access-all,27
access-any,27
access-is,27
access-my,27
access-photos,27
access-that,27
access-the,27
access-them,27
access-to,27
accessconvection-oven,27
accessed-through,27
accessible-and,27
accessories-are,27
accessories-available,27
accessories-included,27
accessoriesthank-you,27
accident-and,27
accident-as,27
accident-i,27
accident-there,27
accidentally-as,27
accidentally-change,27
accidentally-put,27
accidently-cook,27
accommodate-a,1
accommodate-anything,27
accommodate-bacon,27
accommodate-either,27
accommodate-our,27
accommodate-the,27
accommodatemy-large,27
accommodates-a,27
accommodates-normal,27
accommodates-pretty,27
accommodating-once,27
accomodate-has,27
accomodates-our,27
accomodating-until,27
accompanied-by,27
accompanying-literature,27
accompanying-manual,27
accomplish-it,27
accomplish-my,27
accomplish-them,27
accomplish-this,1
accomplished-in,27
accomplished-its,27
accomplishment-for,27
accord-its,27
according-to,13
accordingly-if,27
account-and,27
account-as,27
account-but,27
account-for,10
account-is,27
account-or,27
account-the,10
account-then,27
account-therei,27
account-very,27
account-which,27
accountit-works,27
accumulate-inside,27
accumulated-moisture,1
accumulated-underneath,27
accumulatedbeginning-with,27
accumulation-i,27
accumulation-of,27
accuracy-of,27
accurate-after,27
accurate-and,1
accurate-as,27
accurate-automatic,27
accurate-beware,27
accurate-but,27
accurate-dimensions,27
accurate-easy,27
accurate-everything,27
accurate-food,27
accurate-if,27
accurate-low,27
accurate-match,27
accurate-measure,27
accurate-my,27
accurate-on,27
accurate-over,27
accurate-predictor,27
accurate-review,27
accurate-the,27
accurate-they,27
accurate-time,27
accurate-unfortunately,27
accurate-when,27
accurate-with,27
accurately-measuring,27
accurately-representing,27
accustom-to,27
accustomed-to,13
accustomed-too,27
ace-hardware,27
achieve-ovenlike,27
achieved-deg,27
achieved-i,27
achieved-not,27
achieved-something,27
achieving-a,27
acknowledged-receiving,27
acknowledged-that,27
acquainted-with,27
acquired-noise,27
acquired-the,27
acquired-this,27
acrid-electrical,27
across-a,1
across-and,27
across-before,27
across-brands,27
across-forward,27
across-i,27
across-in,27
across-multiple,27
across-seven,27
across-the,1
across-this,27
across-town,27
across-what,27
acs-work,27
act-as,27
act-funny,27
act-to,27
act-up,27
act-used,27
actaully-better,27
acted-like,27
acted-very,27
acted-weird,27
acting-as,27
acting-up,4
action-and,27
action-it,27
action-of,27
action-requires,27
action-this,27
action-very,27
actionsall-in,27
activate-and,27
activate-but,27
activate-especially,27
activate-it,27
activate-sensors,27
activate-so,27
activate-them,27
activate-this,27
activated-and,27
activated-but,27
activated-lowering,27
activated-the,27
activating-a,27
activation-panel,27
active-connected,27
active-part,27
actively-rusting,27
activity-going,27
acts-as,1
acts-like,27
actual-air,27
actual-amps,27
actual-burning,27
actual-cook,27
actual-cooking,27
actual-counter,27
actual-depth,27
actual-door,27
actual-finished,27
actual-frozen,27
actual-granular,27
actual-grill,27
actual-handle,27
actual-help,27
actual-human,27
actual-interior,27
actual-kitchen,27
actual-measure,27
actual-microwave,27
actual-microwaves,27
actual-opening,27
actual-operation,27
actual-oven,1
actual-real,27
actual-size,27
actual-solution,27
actual-stainless,1
actual-toast,27
actual-touch,27
actual-wall,27
actual-weight,27
actual-width,27
actually-a,17
actually-admitted,27
actually-allows,27
actually-and,27
actually-are,27
actually-at,27
actually-be,27
actually-better,27
actually-black,27
actually-blew,27
actually-bubbled,27
actually-burned,27
actually-came,27
actually-cant,27
actually-caused,27
actually-confusing,27
actually-considerably,27
actually-cook,27
actually-cooked,27
actually-cooks,27
actually-cracked,27
actually-decided,27
actually-defrosts,27
actually-degrees,27
actually-dented,27
actually-do,27
actually-does,27
actually-done,27
actually-experienced,27
actually-fit,27
actually-fly,27
actually-found,27
actually-going,27
actually-got,1
actually-had,1
actually-has,27
actually-have,10
actually-heat,27
actually-heating,27
actually-heats,27
actually-helped,27
actually-helpful,27
actually-high,27
actually-higher,27
actually-hurts,27
actually-i,27
actually-in,27
actually-inside,27
actually-is,8
actually-isnt,27
actually-issuing,27
actually-last,27
actually-like,27
actually-look,27
actually-looked,1
actually-looks,1
actually-love,27
actually-lowered,27
actually-lowers,27
actually-made,27
actually-makes,27
actually-microwaving,27
actually-no,27
actually-opens,27
actually-overall,27
actually-part,27
actually-paused,27
actually-pop,27
actually-press,27
actually-pretty,27
actually-proportionately,27
actually-providing,27
actually-pulls,27
actually-purchase,27
actually-quite,27
actually-really,27
actually-reduced,27
actually-refers,27
actually-replaced,27
actually-rocks,27
actually-running,27
actually-saw,27
actually-says,1
actually-set,27
actually-so,27
actually-sounded,27
actually-sparkels,27
actually-started,27
actually-stop,27
actually-sturdy,27
actually-suckcons,27
actually-takes,27
actually-taped,27
actually-the,27
actually-thought,1
actually-too,27
actually-took,27
actually-turn,27
actually-turns,27
actually-use,27
actually-used,27
actually-using,8
actually-very,27
actually-wanted,27
actually-warm,27
actually-was,13
actually-work,8
actually-worked,27
actually-working,27
actually-works,8
actually-yet,27
actuallyas-if,27
actuator-to,27
acutally-caught,27
ad-i,27
ad-says,27
ad-seconds,27
ada-regulations,27
adapt-recipes,27
adapt-your,27
adaptable-in,27
adapter-in,27
adapter-so,27
adapter-when,27
adavance-dorie,27
add-a,9
add-about,27
add-additional,27
add-after,27
add-an,27
add-another,10
add-anything,27
add-at,27
add-bowl,27
add-double,27
add-extra,27
add-i,27
add-if,27
add-in,27
add-instructions,27
add-insult,27
add-it,27
add-mine,27
add-minute,27
add-minutes,27
add-more,18
add-my,27
add-new,27
add-nothing,27
add-on,27
add-or,13
add-other,27
add-said,27
add-sec,27
add-second,27
add-seconds,27
add-secs,1
add-shouldnt,27
add-some,27
add-terrible,27
add-that,27
add-the,27
add-these,27
add-this,27
add-time,21
add-to,10
add-twice,1
add-up,27
add-weight,27
added-a,27
added-amazon,27
added-an,27
added-benefits,27
added-bonus,8
added-ge,27
added-incentive,27
added-min,27
added-more,27
added-note,27
added-oct,27
added-perk,27
added-some,27
added-the,27
added-time,27
added-to,27
added-toaster,27
addedit-custom,27
addendum-love,27
addicted-so,27
adding-a,27
adding-backlighting,27
adding-i,27
adding-ingredients,27
adding-machine,27
adding-more,13
adding-one,27
adding-or,27
adding-seconds,27
adding-skill,27
adding-some,27
adding-the,27
adding-this,27
adding-time,27
adding-to,14
adding-water,27
adding-your,27
addition-after,27
addition-and,27
addition-make,27
addition-stainless,27
addition-the,27
addition-this,27
addition-to,12
addition-we,27
additional-amount,27
additional-attempts,27
additional-buttons,27
additional-cooking,27
additional-emails,27
additional-extra,27
additional-featurebecause,27
additional-features,27
additional-instructions,27
additional-insurance,27
additional-minute,27
additional-packaging,27
additional-plusthank,27
additional-problems,27
additional-room,27
additional-settings,1
additional-time,27
additional-timei,27
additional-touch,27
additional-warranties,27
additionally-all,27
additionally-the,15
additionally-turnstile,27
additions-to,27
additonal-seconds,27
address-listed,27
address-on,1
address-our,27
address-phone,27
address-sliding,27
address-some,27
address-someone,27
address-telephone,27
address-that,1
address-the,1
address-their,27
address-these,27
address-this,27
address-which,27
addressagain-many,27
addresscontacted-both,27
addressed-as,27
addresses-in,27
addresses-just,27
addresses-support,27
adds-a,27
adds-an,27
adds-another,27
adds-minutes,27
adds-nice,27
adds-seconds,17
addvice-only,27
ademas-es,27
adentro-y,27
adept-at,27
adequate-and,27
adequate-controls,27
adequate-for,27
adequate-otherwise,27
adequate-power,27
adequate-product,27
adequate-qc,27
adequate-room,27
adequate-space,27
adequate-the,27
adequate-they,27
adequate-to,27
adequately-heated,27
adequately-it,27
adequately-its,27
adequately-so,27
adequately-test,27
adequately-would,27
adhere-to,27
adhesive-felt,27
adhesive-you,27
adicional-y,27
adjacent-buttonits,27
adjacent-family,27
adjacent-walls,27
adjust-cook,27
adjust-cooking,8
adjust-levels,27
adjust-must,27
adjust-myself,27
adjust-power,27
adjust-temperature,27
adjust-the,3
adjust-them,27
adjust-timepower,27
adjust-timesfor,27
adjust-to,8
adjust-your,27
adjustable-and,27
adjustable-downward,27
adjustable-features,27
adjustable-racks,27
adjustable-so,27
adjustable-the,27
adjusted-and,27
adjusted-by,1
adjusted-during,27
adjusted-i,27
adjusted-just,27
adjusted-only,27
adjusted-settings,27
adjusted-the,27
adjusted-up,27
adjusting-i,27
adjusting-or,27
adjusting-the,27
adjusting-to,27
adjustment-as,27
adjustment-at,27
adjustment-for,27
adjustment-i,27
adjustment-its,27
adjustment-to,27
adjustments-are,27
adjustments-or,27
adjustments-to,27
adjustnow-i,27
adjusts-the,27
admirably-during,27
admit-a,27
admit-i,1
admit-im,27
admit-it,27
admit-its,27
admit-that,8
admit-this,27
admitted-they,27
admitted-to,27
adorable-muted,27
adult-and,27
adult-daughters,27
adult-inverter,27
adult-kitchen,27
adult-signature,27
adults-cook,27
adults-in,27
adults-not,27
adults-we,27
adults-which,27
adults-with,27
adults-wow,27
advance-overall,27
advance-to,27
advanced-beginner,27
advanced-features,27
advanced-heating,27
advanced-it,27
advanced-modes,27
advanced-stuff,27
advanced-this,27
advanced-with,27
advantage-of,27
advantages-just,27
adventure-was,27
adversarial-attitude,27
adversarial-process,27
adverse-experience,27
advertencias-el,27
advertised-although,27
advertised-and,1
advertised-are,27
advertised-as,12
advertised-at,27
advertised-but,10
advertised-delighted,27
advertised-dimensionsadvertised,27
advertised-except,27
advertised-external,27
advertised-for,27
advertised-functionwhen,27
advertised-heating,27
advertised-i,27
advertised-in,1
advertised-interior,27
advertised-internal,27
advertised-is,27
advertised-it,27
advertised-its,27
advertised-my,27
advertised-number,27
advertised-one,27
advertised-only,27
advertised-please,27
advertised-power,27
advertised-so,27
advertised-the,27
advertised-this,1
advertised-today,27
advertised-very,27
advertised-wattheating,27
advertised-watts,27
advertisedafter-several,27
advertisedi-also,27
advertisedi-give,27
advertisement-the,27
advertisement-there,27
advertising-i,27
advertising-if,27
advertising-it,1
advertising-overall,27
advertising-product,27
advertising-the,27
advertising-with,27
advertisingupdate-tried,27
advice-and,27
advice-as,27
advice-by,27
advice-is,10
advice-out,27
advice-provided,27
advice-save,27
advise-a,27
advise-anyone,27
advise-i,27
advise-me,27
advise-others,27
advise-prospective,27
advise-staying,27
advise-to,27
advise-you,27
advised-and,27
advised-contact,27
advised-could,27
advised-extended,27
advised-i,1
advised-me,10
advised-that,1
advised-they,27
advises-may,27
advocacy-groups,27
aerospace-company,27
aesthetic-faults,27
aesthetic-i,27
aesthetic-reasons,27
aesthetically-i,27
aesthetically-it,27
aesthetically-its,27
aesthetically-pleasing,1
aesthetically-pleasingheats,27
aesthetics-and,27
aesthetics-dont,27
aesthetics-loud,27
af-vs,27
af-when,27
affect-function,27
affect-its,27
affect-my,1
affect-performance,27
affect-the,27
affected-by,27
affected-nothing,27
affected-the,1
affecting-my,27
affects-its,27
affects-the,27
affiliated-with,27
affiliation-with,27
affirm-to,27
affixed-to,27
affixing-a,27
affixing-the,27
afford-a,27
afford-it,27
afford-that,27
afford-to,27
afford-whatever,27
affordable-and,27
affordable-but,27
affordable-extremely,27
affordable-for,27
affordable-price,27
affordable-this,27
affordable-which,27
affordable-working,27
affordably-priced,27
aforementioned-highlights,27
afraid-ill,27
afraid-it,27
afraid-its,1
afraid-of,1
afraid-that,27
afraid-to,10
after-a,10
after-about,16
after-adding,1
after-affixing,27
after-all,4
after-almost,27
after-alot,27
after-am,27
after-an,27
after-and,27
after-another,27
after-answering,27
after-anthony,27
after-approx,27
after-around,27
after-as,27
after-asking,27
after-assuring,27
after-attempting,27
after-awhile,27
after-baking,27
after-barely,27
after-because,27
after-being,10
after-broiling,27
after-business,27
after-buying,27
after-calling,27
after-carrier,27
after-cheaping,27
after-cleaning,14
after-closer,27
after-coming,27
after-completely,27
after-contacting,27
after-continuous,27
after-cooking,8
after-cookingprossilence,27
after-count,27
after-countless,27
after-couple,27
after-day,27
after-daylight,27
after-days,22
after-dealing,27
after-defrosting,27
after-delivery,10
after-discussion,27
after-doing,15
after-door,27
after-each,3
after-emailing,27
after-emails,27
after-every,6
after-exactly,27
after-excruciatingly,27
after-exploding,27
after-extensive,27
after-few,27
after-finish,27
after-first,27
after-five,27
after-following,27
after-food,27
after-fortunately,27
after-four,27
after-frustration,27
after-gentle,27
after-getting,6
after-giving,27
after-going,27
after-half,27
after-having,21
after-he,27
after-heating,14
after-hitting,27
after-i,11
after-inspecting,27
after-instalamazonblackdecker,27
after-installation,27
after-intensive,27
after-ish,27
after-issues,27
after-it,17
after-its,27
after-ive,1
after-just,20
after-keeping,27
after-lasting,27
after-learning,27
after-less,23
after-letters,27
after-linking,27
after-looking,27
after-makes,27
after-making,27
after-manually,27
after-manufacturer,27
after-many,15
after-march,27
after-maybe,27
after-messing,27
after-microwaving,27
after-million,27
after-mins,27
after-minutes,20
after-minutesthen,27
after-mo,27
after-month,27
after-months,23
after-monthscall,27
after-monthsnice,27
after-more,13
after-mos,27
after-mths,27
after-much,27
after-multiple,27
after-my,12
after-nine,27
after-nonmicrowave,27
after-not,27
after-numerous,1
after-one,22
after-oneday,27
after-only,23
after-opening,10
after-ordering,27
after-our,4
after-over,27
after-owning,1
after-page,27
after-perhaps,27
after-placing,27
after-plugging,27
after-pm,27
after-popping,27
after-posting,27
after-preheat,27
after-preheating,27
after-pressing,27
after-pricing,27
after-probably,27
after-problems,27
after-purcahse,27
after-purchase,24
after-purchased,27
after-purchaseso,27
after-purchasing,14
after-pushing,27
after-reading,4
after-received,27
after-receiving,18
after-redoing,27
after-regular,27
after-removing,27
after-repair,27
after-repeated,27
after-repeating,27
after-replacing,27
after-researching,1
after-resetting,27
after-retrieving,27
after-return,27
after-returning,27
after-running,27
after-searching,27
after-seconds,27
after-seeing,27
after-sending,1
after-setting,6
after-seven,27
after-several,6
after-she,27
after-shipping,27
after-shutting,27
after-six,27
after-so,1
after-some,8
after-something,27
after-somewhat,27
after-speaking,27
after-spending,10
after-start,27
after-starting,10
after-submitting,27
after-such,27
after-taking,1
after-taxes,27
after-ten,27
after-testing,27
after-that,16
after-the,10
after-then,27
after-this,27
after-three,17
after-throwing,27
after-times,1
after-trial,27
after-trying,10
after-two,13
after-unboxing,27
after-uninstalling,27
after-unit,27
after-unpacking,27
after-unplugging,27
after-usage,1
after-use,8
after-uses,1
after-using,7
after-very,27
after-viewing,27
after-warranty,10
after-washing,27
after-wasting,27
after-watching,27
after-we,17
after-week,27
after-weeks,16
after-weve,27
after-which,27
after-wiping,27
after-work,27
after-wrangling,27
after-year,27
after-years,4
after-you,3
after-your,27
after-yrs,10
after-zapping,27
afternoon-the,27
aftersale-services,27
afterward-when,27
afterwards-alexa,27
afterwards-enroute,27
afterwards-so,27
afterwards-the,27
afterwardsit-doesnt,27
afull-sized,27
again-a,17
again-abruptly,27
again-advise,27
again-after,18
again-all,27
again-almost,27
again-also,27
again-amazon,27
again-and,14
again-appearspress,27
again-as,1
again-because,12
again-but,1
again-buttons,27
again-buying,27
again-by,27
again-called,27
again-can,27
again-clears,27
again-could,27
again-customer,27
again-despite,1
again-each,27
again-easy,27
again-even,1
again-eventually,27
again-every,27
again-expensive,27
again-finally,27
again-fingers,27
again-first,27
again-fits,27
again-flipping,27
again-for,27
again-fourth,27
again-from,27
again-happy,27
again-hope,27
again-however,27
again-i,10
again-id,27
again-if,19
again-ill,27
again-in,27
again-is,27
again-it,16
again-its,1
again-ive,27
again-just,14
again-last,27
again-later,27
again-lets,27
again-like,27
again-little,27
again-mainly,27
again-maybe,27
again-melts,27
again-microwaves,27
again-midoperation,27
again-missing,27
again-my,1
again-nice,27
again-no,27
again-none,27
again-nope,27
again-nor,27
again-not,1
again-nothing,27
again-now,27
again-odd,27
again-on,27
again-once,27
again-only,27
again-or,10
again-other,27
again-plus,27
again-previous,27
again-probably,27
again-purchase,10
again-really,27
again-saw,27
again-seconds,27
again-sent,27
again-shouldve,27
again-since,17
again-slipped,27
again-snd,27
again-so,27
again-some,27
again-sparked,27
again-spend,27
again-thank,27
again-that,27
again-the,10
again-then,27
again-there,8
again-they,1
again-thinking,27
again-this,6
again-to,10
again-today,27
again-turns,27
again-until,27
again-using,27
again-very,27
again-wanted,27
again-was,1
again-way,27
again-we,27
again-what,27
again-when,1
again-whenever,27
again-which,27
again-who,27
again-wi,27
again-with,17
again-worked,27
again-you,27
againanother-reason,27
againat-least,27
againdo-not,27
againdo-you,27
againgetting-louderjunksave,27
againi-called,27
againi-noticed,27
againi-purchased,27
againi-so,27
againi-tried,27
againi-wish,27
againi-would,27
againif-only,27
againit-might,27
againlarge-size,27
againlet-me,27
againor-notnew,27
againpress-the,27
againside-note,27
against-a,27
against-comparable,27
against-dark,27
against-installing,27
against-it,27
against-more,27
against-my,27
against-radiation,27
against-slightly,27
against-something,27
against-the,20
against-this,27
against-to,27
against-what,27
againthere-is,27
againtoshibas-customer,27
againunplugged-it,27
againwas-very,27
againweve-had,27
againwill-try,27
age-againwill,27
age-and,8
age-finally,27
age-had,27
age-i,1
age-in,27
age-many,27
age-of,27
age-or,27
age-where,27
age-years,27
aged-next,27
agency-i,27
agent-said,27
agent-was,27
agent-work,27
ages-also,27
ages-not,27
aggravating-but,1
aggravating-it,27
aggravating-the,27
aggravation-as,27
aggressive-chemical,27
agh-now,27
aghast-at,27
agian-and,27
aging-eyesight,27
ago-a,27
ago-about,27
ago-after,27
ago-and,20
ago-arrived,27
ago-as,27
ago-big,27
ago-but,27
ago-changing,27
ago-dec,27
ago-deleted,27
ago-didnti,27
ago-do,1
ago-fast,27
ago-first,27
ago-for,1
ago-however,27
ago-i,6
ago-if,27
ago-in,27
ago-it,22
ago-just,27
ago-last,27
ago-light,27
ago-middecember,27
ago-model,27
ago-my,13
ago-next,27
ago-now,27
ago-oh,27
ago-old,27
ago-one,27
ago-our,27
ago-quit,27
ago-set,27
ago-simply,27
ago-so,4
ago-somehow,27
ago-stopped,27
ago-stuck,27
ago-suddenly,27
ago-the,8
ago-then,27
ago-third,27
ago-this,10
ago-through,27
ago-to,27
ago-tonight,27
ago-we,1
ago-when,27
ago-while,27
ago-who,27
ago-will,27
ago-wish,27
ago-with,27
ago-within,27
ago-worked,27
agoits-not,27
agonot-happy,27
agotoday-it,27
agrado-el,27
agrado-la,27
agradó-que,27
agree-looks,27
agree-that,27
agree-theres,27
agree-these,27
agree-to,27
agree-w,27
agree-with,4
agreed-and,27
agreed-how,27
agreed-its,27
agreed-now,27
agreed-that,27
agreed-to,27
agreeing-to,27
ah-well,27
ahead-an,27
ahead-and,6
ahead-but,27
ahead-of,1
ahead-one,27
ahead-so,27
ahead-sometimes,27
ahead-try,27
ahead-when,27
ahead-years,27
ahold-of,27
ahora-ha,27
ahora-les,27
aid-microwave,27
aid-mixer,27
aid-model,27
aid-products,27
aid-would,27
aide-blender,27
aide-is,27
aids-in,27
aim-as,27
