Bigram,Count
adequately-heated,404
adequately-so,404
adequately-test,404
adhere-to,404
adhesive-felt,404
adjacent-family,404
adjacent-walls,404
adjust-cook,404
adjust-cooking,121
adjust-levels,404
adjust-must,404
adjust-myself,404
adjust-power,404
adjust-temperature,404
adjust-the,42
adjust-them,404
adjust-to,121
adjust-your,404
adjustable-and,404
adjustable-downward,404
adjustable-features,404
adjustable-racks,404
adjustable-so,404
adjusted-and,404
adjusted-by,16
adjusted-during,404
adjusted-just,404
adjusted-settings,404
adjusted-the,404
adjusted-up,404
adjusting-or,404
adjusting-the,404
adjusting-to,404
adjustment-as,404
adjustment-at,404
adjustment-for,404
adjustment-to,404
adjustments-are,404
adjustments-or,404
adjustments-to,404
adjusts-the,404
admirably-during,404
admit-it,404
admit-that,121
admit-this,404
admitted-they,404
admitted-to,404
adult-daughters,404
adult-inverter,404
adult-kitchen,404
adult-signature,404
adults-in,404
adults-with,404
advance-to,404
advanced-beginner,404
advanced-features,404
advanced-heating,404
advanced-modes,404
advanced-stuff,404
advanced-with,404
advantage-of,404
adventure-was,404
adversarial-attitude,404
adversarial-process,404
adverse-experience,404
advertised-and,16
advertised-are,404
advertised-as,186
advertised-at,404
advertised-but,148
advertised-except,404
advertised-external,404
advertised-for,404
advertised-heating,404
advertised-i,404
advertised-in,16
advertised-interior,404
advertised-internal,404
advertised-it,404
advertised-power,404
advertised-so,404
advertisement-there,404
advertising-it,16
advertising-with,404
advice-and,404
advice-is,148
advice-out,404
advice-provided,404
advise-a,404
advise-anyone,404
advise-me,404
advise-others,404
advise-prospective,404
advise-staying,404
advise-to,404
advise-you,404
advised-contact,404
advised-could,404
advised-extended,404
advised-me,148
advised-that,16
advised-they,404
advocacy-groups,404
aerospace-company,404
aesthetic-faults,404
aesthetic-reasons,404
aesthetically-pleasing,16
aesthetics-and,404
affect-function,404
affect-its,404
affect-my,16
affect-performance,404
affect-the,404
affected-by,404
affected-the,16
affecting-my,404
affects-its,404
affects-the,404
affiliated-with,404
affiliation-with,404
affirm-to,404
affixed-to,404
affixing-a,404
affixing-the,404
afford-a,404
afford-it,404
afford-that,404
afford-to,404
affordable-and,404
affordable-but,404
affordable-price,404
affordable-which,404
affordable-working,404
affordably-priced,404
aforementioned-highlights,404
afraid-it,404
afraid-of,16
afraid-that,404
afraid-to,148
after-a,151
after-about,242
after-adding,16
after-affixing,404
after-all,60
after-almost,404
after-alot,404
after-an,404
after-and,404
after-another,404
after-answering,404
after-approx,404
after-around,404
after-as,404
after-assuring,404
after-attempting,404
after-awhile,404
after-baking,404
after-barely,404
after-because,404
after-being,148
after-broiling,404
after-buying,404
after-calling,404
after-carrier,404
after-cheaping,404
after-cleaning,213
after-coming,404
after-completely,404
after-contacting,404
after-continuous,404
after-cooking,121
after-count,404
after-countless,404
after-couple,404
after-days,329
after-dealing,404
after-defrosting,404
after-delivery,148
after-doing,232
after-door,404
after-each,42
after-every,96
after-exactly,404
after-exploding,404
after-extensive,404
after-few,404
after-finish,404
after-first,404
after-five,404
after-following,404
after-food,404
after-four,404
after-gentle,404
after-getting,96
after-giving,404
after-going,404
after-half,404
after-having,320
after-he,404
after-heating,213
after-hitting,404
after-i,163
after-installation,404
after-issues,404
after-it,252
after-just,296
after-keeping,404
after-lasting,404
after-learning,404
after-less,354
after-linking,404
after-making,404
after-manually,404
after-manufacturer,404
after-many,232
after-maybe,404
after-microwaving,404
after-more,190
after-multiple,404
after-my,176
after-nine,404
after-not,404
after-numerous,16
after-one,329
after-only,341
after-opening,148
after-ordering,404
after-our,66
after-over,404
after-owning,16
after-page,404
after-perhaps,404
after-placing,404
after-plugging,404
after-preheat,404
after-preheating,404
after-pressing,404
after-probably,404
after-purcahse,404
after-purchase,360
after-purchased,404
after-purchasing,213
after-reading,68
after-received,404
after-receiving,278
after-redoing,404
after-regular,404
after-removing,404
after-repair,404
after-replacing,404
after-researching,16
after-retrieving,404
after-return,404
after-returning,404
after-running,404
after-searching,404
after-seeing,404
after-setting,96
after-seven,404
after-several,96
after-she,404
after-shipping,404
after-shutting,404
after-six,404
after-so,16
after-some,116
after-something,404
after-somewhat,404
after-speaking,404
after-spending,148
after-start,404
after-starting,148
after-such,404
after-taking,16
after-ten,404
after-testing,404
after-that,241
after-the,158
after-this,404
after-three,252
after-throwing,404
after-trial,404
after-two,192
after-unit,404
after-unplugging,404
after-usage,16
after-use,125
after-using,103
after-viewing,404
after-warranty,148
after-washing,404
after-wasting,404
after-watching,404
after-we,252
after-weeks,235
after-which,404
after-wiping,404
after-work,404
after-years,57
after-you,39
after-your,404
after-zapping,404
afterwards-enroute,404
afterwards-so,404
afull-sized,404
again-a,252
again-abruptly,404
again-advise,404
again-after,278
again-all,404
again-and,213
again-as,16
again-because,186
again-but,16
again-buying,404
again-by,404
again-clears,404
again-despite,16
again-even,16
again-every,404
again-flipping,404
again-for,404
again-from,404
again-if,281
again-in,404
again-it,235
again-just,213
again-later,404
again-like,404
again-mainly,404
again-my,16
again-nor,404
again-on,404
again-once,404
again-only,404
again-or,148
again-purchase,148
again-saw,404
again-sent,404
again-since,252
again-slipped,404
again-snd,404
again-so,404
again-sparked,404
again-that,404
again-the,148
again-then,404
again-this,95
again-to,148
again-today,404
again-turns,404
again-until,404
again-using,404
again-wanted,404
again-was,16
again-when,16
again-whenever,404
again-which,404
again-with,252
again-worked,404
again-you,404
againgetting-louderjunksave,404
against-a,404
against-comparable,404
against-dark,404
against-installing,404
against-it,404
against-more,404
against-my,404
against-radiation,404
against-slightly,404
against-something,404
against-the,308
against-this,404
against-to,404
against-what,404
age-and,121
age-of,404
age-or,404
age-where,404
aged-next,404
agent-said,404
agent-was,404
aggravating-but,16
aggravation-as,404
aggressive-chemical,404
aghast-at,404
agian-and,404
aging-eyesight,404
ago-after,404
ago-and,296
ago-as,404
ago-but,404
ago-do,16
ago-for,16
ago-if,404
ago-it,329
ago-my,190
ago-quit,404
ago-so,66
ago-stopped,404
ago-the,116
ago-this,148
ago-through,404
ago-to,404
ago-we,16
ago-when,404
ago-who,404
ago-will,404
ago-with,404
ago-worked,404
agrado-el,404
agrado-la,404
agree-looks,404
agree-that,404
agree-these,404
agree-to,404
agree-w,404
agree-with,66
agreed-and,404
agreed-that,404
agreed-to,404
agreeing-to,404
ahead-an,404
ahead-and,96
ahead-of,16
ahead-one,404
ahold-of,404
ahora-ha,404
ahora-les,404
aid-microwave,404
aid-mixer,404
aide-is,404
aids-in,404
aiming-for,404
air-bnb,404
air-bubbles,404
air-circulation,404
air-coming,404
air-conditioning,404
air-does,404
air-flow,148
air-for,404
air-fried,148
air-frier,404
air-fries,148
air-from,404
air-fry,6
air-fryer,67
air-fryers,66
air-frying,226
air-fyrer,404
air-gap,404
air-inside,404
air-moving,404
air-out,16
air-popper,404
air-slightly,404
air-temp,404
air-the,121
air-to,16
air-ventilation,404
aircraft-taking,404
airdrying-devices,404
airflow-in,404
airfried-a,404
airfried-but,404
airfry-feature,404
airfry-features,404
airfry-rack,404
airfry-thing,404
airfryer-and,121
airfryer-cooked,404
airfryer-from,404
airfryer-is,404
airfryer-microwave,404
airfryer-one,404
airfryer-or,404
airfryer-part,404
airfryer-person,404
airfrys-better,404
airplane-my,404
airplane-trying,404
ajar-a,404
ajar-after,404
ajar-and,404
ajar-without,404
aka-constant,404
aka-makes,404
aka-the,404
aka-when,404
al-detal,404
al-parecer,404
alarm-after,404
alarm-dinging,404
alarm-go,404
alarm-going,404
alarm-is,404
alarm-mute,404
alarm-or,404
alarm-sound,404
alarm-sounding,404
alarm-volume,404
alarm-was,404
alarm-went,404
alarming-as,404
alarms-and,404
alarms-for,404
alas-in,404
alas-it,404
albeit-with,404
albiet-this,404
alcove-cut,404
alcove-making,404
alert-after,404
alert-and,404
alert-beep,404
alert-beeping,404
alert-beeps,404
alert-for,404
alert-necklace,404
alert-need,404
alert-on,16
alert-potential,404
alert-sound,404
alert-stops,404
alert-when,404
alert-you,16
alerted-therm,404
alerted-us,404
alerting-you,404
alexa-and,121
alexa-connection,404
alexa-could,404
alexa-feature,160
alexa-features,404
alexa-integration,112
alexa-skill,86
alexa-to,95
alexa-was,296
algo-de,404
algunas-personas,404
align-right,404
align-to,404
aligned-and,404
aligned-exactly,404
aligned-properly,16
aligned-with,404
alimientos-se,404
alittle-clunky,404
all-a,42
all-about,66
all-agreed,404
all-all,16
all-and,16
all-anymore,404
all-appliances,404
all-are,404
all-around,52
all-at,148
all-available,404
all-away,404
all-back,16
all-be,404
all-because,16
all-beeping,404
all-beeps,404
all-before,404
all-being,404
all-black,121
all-blue,404
all-brands,404
all-broken,404
all-browned,404
all-burning,404
all-burnt,404
all-but,148
all-buttons,404
all-buyers,404
all-by,16
all-came,404
all-can,404
all-capacity,404
all-cheaply,404
all-clears,404
all-clunky,404
all-combine,404
all-commenters,404
all-companies,404
all-concerns,404
all-considered,404
all-cost,404
all-current,404
all-dented,404
all-depress,404
all-different,404
all-durable,404
all-electronic,404
all-electronics,404
all-else,404
all-even,148
all-excited,404
all-fail,404
all-fairness,404
all-features,404
all-filled,404
all-folks,404
all-food,16
all-for,148
all-from,16
all-fronts,404
all-functions,190
all-going,404
all-good,260
all-great,16
all-has,404
all-have,16
all-heat,404
all-hell,404
all-her,404
all-honesty,404
all-hooked,404
all-hours,404
all-hunt,404
all-i,32
all-if,404
all-in,253
all-information,404
all-instructions,404
all-involved,404
all-is,404
all-it,79
all-items,404
all-its,213
all-just,252
all-kernels,404
all-kinds,16
all-know,404
all-knowledge,404
all-last,404
all-leading,404
all-legs,404
all-like,121
all-listings,404
all-looks,404
all-love,404
all-loved,404
all-lunch,404
all-made,404
all-manu,404
all-means,16
all-met,404
all-microwave,16
all-microwaves,125
all-models,404
all-modes,404
all-much,404
all-my,92
all-nearby,404
all-necessary,404
all-need,404
all-new,404
all-not,148
all-noticed,404
all-now,404
all-numbers,404
all-obviously,404
all-of,16
all-off,404
all-on,213
all-or,16
all-other,213
all-our,190
all-out,16
all-over,172
all-patience,404
all-peeling,404
all-performed,404
all-pieces,404
all-plastic,404
all-plugs,404
all-plus,404
all-pointing,404
all-popcorn,404
all-possible,404
all-powerful,404
all-pretty,121
all-previous,404
all-price,16
all-products,404
all-reminds,404
all-reported,404
all-respect,404
all-right,404
all-run,404
all-rusted,404
all-said,404
all-scratched,404
all-seeing,404
all-seem,404
all-seems,404
all-set,404
all-settings,404
all-she,404
all-sides,116
all-size,404
all-small,404
all-so,404
all-sorts,404
all-sound,404
all-stainless,404
all-steamed,404
all-still,404
all-straight,404
all-ten,404
all-than,404
all-that,21
all-the,41
all-their,404
all-these,260
all-they,213
all-things,96
all-this,66
all-those,16
all-three,252
all-tight,404
all-time,404
all-times,404
all-to,16
all-together,213
all-too,404
all-took,16
all-turns,404
all-types,404
all-unless,404
all-up,404
all-us,404
all-variety,404
all-very,148
all-we,121
all-well,404
all-were,16
all-when,16
all-while,404
all-white,16
all-windows,404
all-with,404
all-within,404
all-without,404
all-work,121
all-worked,404
all-working,404
all-works,404
all-written,404
all-you,96
all-your,190
all-zeros,404
alleged-different,404
alleged-quietness,404
alleging-that,404
alleviated-my,404
allimportant-things,404
allll-the,404
allotted-just,404
allotted-minute,404
allow-a,16
allow-about,404
allow-bigger,404
allow-easy,404
allow-food,404
allow-for,404
allow-it,148
allow-me,310
allow-moisture,404
allow-rust,404
allow-the,190
allow-them,404
allow-us,404
allow-you,404
allowed-for,404
allowed-me,404
allowed-my,404
allowed-that,404
allowed-the,404
allowed-time,404
allowed-to,404
allowed-too,404
allowing-for,16
allowing-hands,404
allowing-it,404
allowing-me,404
allowing-more,404
allowing-the,404
allowing-ventilation,404
allowing-you,404
allows-a,404
allows-baking,404
allows-easy,404
allows-experimentation,404
allows-for,232
allows-me,404
allows-my,404
allows-the,404
allows-this,404
allows-true,404
allows-viewing,404
allows-whatever,404
allows-you,213
almost-a,16
almost-add,404
almost-all,42
almost-alright,404
almost-always,16
almost-an,404
almost-any,16
almost-as,116
almost-be,404
almost-blew,404
almost-boiling,404
almost-burned,16
almost-called,404
almost-catching,404
almost-caught,252
almost-chrome,404
almost-completely,16
almost-cost,404
almost-daily,121
almost-double,404
almost-electrical,404
almost-every,278
almost-everyday,16
almost-everything,404
almost-exactly,29
almost-fell,404
almost-fit,404
almost-five,404
almost-for,404
almost-gave,404
almost-got,404
almost-had,404
almost-half,404
almost-healed,404
almost-house,404
almost-identical,404
almost-illegible,404
almost-immediately,16
almost-impossible,252
almost-invisible,404
almost-like,213
almost-looked,404
almost-mirrored,404
almost-more,404
almost-never,190
almost-no,16
almost-nothing,148
almost-perfect,16
almost-popped,404
almost-pulled,404
almost-rest,404
almost-shriveled,404
almost-sideways,404
almost-silent,16
almost-slam,404
almost-sounds,404
almost-spill,404
almost-started,404
almost-that,404
almost-the,404
almost-thought,404
almost-three,404
almost-to,404
almost-too,404
almost-two,278
almost-when,404
almost-works,404
alone-air,190
alone-and,121
alone-but,16
alone-can,404
alone-caused,404
alone-for,404
alone-holding,404
alone-in,148
alone-is,16
alone-know,404
alone-makes,404
alone-to,404
alone-was,404
alone-would,404
along-a,404
along-for,404
along-oven,404
along-the,73
along-those,404
along-with,78
alongside-the,404
alot-and,404
alot-better,404
alot-harder,404
alot-if,404
alot-of,42
alot-so,404
alot-where,404
already-and,404
already-at,404
already-be,404
already-because,404
already-been,404
already-boiling,404
already-breaking,404
already-broke,404
already-broken,404
already-coming,404
already-cooking,404
already-cracked,404
already-destroyed,404
already-dying,404
already-educated,404
already-falling,404
already-familiar,404
already-gotten,404
already-had,213
already-hanging,404
already-hard,404
already-have,96
already-having,404
already-keeps,404
already-knew,404
already-know,121
already-lifted,404
already-loved,404
already-melted,404
already-messed,404
already-not,404
already-own,404
already-paid,404
already-passed,404
already-peeling,404
already-posted,404
already-provided,404
already-received,404
already-running,404
already-second,404
already-sent,16
already-setup,404
already-shot,404
already-sounded,404
already-started,121
already-starting,404
already-stopped,404
already-submit,404
already-tell,404
already-the,404
already-this,404
already-thrown,404
already-trashed,404
already-tried,404
already-unusable,404
already-up,404
already-wearing,148
already-wondering,404
already-working,404
already-written,404
alright-job,404
alright-tho,404
also-a,109
also-add,404
also-adjustable,404
also-advised,404
also-aggravating,404
also-almost,404
also-and,404
also-appealed,404
also-appears,16
also-appreciate,404
also-are,404
also-arrived,404
also-as,190
also-at,404
also-be,121
also-because,404
also-believe,404
also-blew,404
also-blistering,404
also-bought,404
also-breaking,404
also-broken,404
also-builds,404
also-burned,404
also-came,404
also-clear,404
also-come,404
also-complicated,404
also-condensed,404
also-confusing,404
also-constantly,404
also-cooked,16
also-cooks,404
also-cover,404
also-crisp,404
also-crushed,404
also-cut,404
also-damaged,404
also-defective,404
also-deficient,404
also-defrost,404
also-defrosted,404
also-detracts,404
also-did,121
also-difficult,404
also-disappointed,404
also-discovered,404
also-do,404
also-does,16
also-doubles,404
also-easily,404
also-easy,404
also-eay,404
also-either,404
also-enjoying,404
also-erases,404
also-extremely,404
also-find,404
also-fit,404
also-fits,404
also-for,404
also-found,404
also-frustrating,404
also-functional,404
also-garbage,404
also-gets,404
also-getting,404
also-good,404
also-got,16
also-great,404
also-had,213
also-handsome,404
also-hard,404
also-has,171
also-have,16
also-having,404
also-heats,121
also-hit,404
also-hold,404
also-if,252
also-important,404
also-is,121
also-it,42
also-just,190
also-keep,404
also-keeps,404
also-kind,404
also-lacking,404
also-lacks,404
also-large,404
also-lasted,404
also-leaks,404
also-learned,404
also-like,342
also-liked,404
also-likes,404
also-limits,404
also-linger,404
also-looks,404
also-loud,404
also-love,404
also-made,148
also-magnetic,404
also-makes,16
also-means,404
also-mentioned,404
also-most,404
also-mostly,404
also-moved,404
also-much,16
also-my,121
also-needlessly,404
also-nice,404
also-no,148
also-not,281
also-notice,404
also-noticed,404
also-occasionally,404
also-offered,404
also-offers,404
also-one,404
also-only,404
also-panel,404
also-poor,404
also-press,404
also-provided,404
also-purchased,121
also-push,404
also-put,404
also-quiet,404
also-quieter,404
also-quit,404
also-quite,121
also-rather,404
also-read,404
also-really,232
also-recommend,404
