rating,review
2,"Only lasted me 3 years, part of touch panel stopped workingI have to unplug it each time I need to clear the cook time/clock."
2,"This microwave is horrible, 20 minutes to thaw out a pound of meat. Pops half a bag of popcorn then start burning it 2 minutes to warm up a corn dog.  This microwave is no good"
2,I have never used a microwave whose buttons were soooooooo hard to press. literally took all my strength
2,"Okay, so yes, it is inexpensive, that's why I bought it mainly, but you know the saying, ""you get what you pay for"". It is so difficult to click open. I dread it every single time.Also, ever single time I put a TV type dinner in there and let's say the dinner says ""cook for 2 1/2 minutes"", well, I have to add at least another minute or TWO every single time or it is still cold in some parts. That can be dangerous with foods like chicken.  But it will warm your food and your water for coffee, hit two minutes for coffee. The biggest pain is that button to open it. I have to push sooo hard to get it to snap the door open and the oven slides backwards. I have this thing now where I hold on to the top of the oven while I push the latch button. That makes me say, buy the more expensive one and hope that it is more user friendly. It will be worth it."
2,"It seems to me they should make the top higher. The inside space is small. It is low power, but that's okay because the benefit is that it draws less current. I don't like bigger ones because of that.Update: After using this 700W model for a while, I find that pressing the buttons is annoying. They are black and hard to see, and finding the right spot to press is pretty difficult. Plus, the door is hard to open as others have said."
2,A couple months in and this thing is already dying. It is also quite anemic - it is advertised as 900w but is probably closer to 600w.
2,The volts are to low!  Takes twice or more as long to cook per instructions!  Not worth the money!
2,"This works and that's about it.  I bought it because it fits the space and my Sharp wore out after 2 million uses...and they don't make that model any longer :(  This heats but is a crappy machine, a million functions but hard to use, figure out and NOT NECESSARY, just need it to reheat & heat food, oh and did I mention how loud it is?  Just and added perk... NOT!  Buy a  SHARP or TOSHIBA and get better quality, might cost more but it's worth it!!!"
2,"We have had this microwave for a couple months. Other than not needing to dirty a pot, this does not take any less time than something would on the stove. I am currently waiting for it to reheat my soup. We are at 14 minutes so far. It will not fully pop a bag of popcorn. Unless you have no other option, I would look elsewhere."
2,I previously owned an Amazon basics microwave that was perfect. I would type in times like 99 and 20 all the time. With this microwave you have to first press the time cook button before you can enter in the time. just annoying extra step. And the buttons are less sensitive than the previous microwave I own so you really have to press them firmly.
